,carat,cut,color,clarity,depth,table,price,x,y,z
29299,0.41,Premium,H,SI1,61.7,60.0,876,4.75,4.71,2.92
29300,0.41,Ideal,F,VVS2,61.2,56.0,1115,4.78,4.8,2.93
29301,0.41,Good,J,VS2,64.3,55.0,784,4.7,4.66,3.01
29302,0.41,Ideal,F,VS2,61.5,56.0,1322,4.79,4.83,2.96
29303,0.41,Ideal,D,SI2,62.3,57.0,683,4.75,4.78,2.97
29304,0.41,Very Good,G,VVS1,63.1,57.0,945,4.68,4.73,2.97
29305,0.41,Very Good,G,SI1,62.4,56.0,698,4.75,4.77,2.97
29306,0.41,Ideal,E,VS2,62.0,56.0,999,4.79,4.72,2.95
29307,0.41,Ideal,G,VVS1,62.1,55.0,1151,4.74,4.79,2.96
29308,0.41,Very Good,H,SI1,58.1,61.0,778,4.91,4.97,2.87
29309,0.41,Good,F,VVS1,63.9,56.0,915,4.71,4.74,3.02
29310,0.41,Premium,E,VS2,61.3,58.0,999,4.79,4.74,2.92
29311,0.41,Premium,D,VVS2,62.5,58.0,1295,4.72,4.75,2.96
29312,0.41,Premium,H,VVS2,59.8,60.0,999,4.86,4.79,2.88
29313,0.41,Good,F,SI1,63.4,57.0,705,4.73,4.74,3.0
29314,0.41,Ideal,G,SI2,60.9,56.0,810,4.84,4.81,2.94
29315,0.41,Ideal,E,VS2,61.8,56.0,999,4.78,4.74,2.94
29316,0.41,Good,E,VS1,62.8,58.0,827,4.67,4.7,2.94
29317,0.41,Very Good,D,VS2,62.3,58.0,932,4.75,4.76,2.96
29318,0.41,Ideal,J,VVS1,61.2,57.0,994,4.82,4.79,2.94
29319,0.41,Ideal,F,IF,62.1,55.0,1439,4.76,4.81,2.97
29320,0.41,Ideal,G,VS2,62.5,56.0,827,4.72,4.75,2.96
29321,0.41,Ideal,E,VVS2,62.2,54.0,1243,4.79,4.76,2.97
29322,0.41,Ideal,G,VS1,62.4,57.0,899,4.7,4.75,2.95
29323,0.41,Premium,D,VS2,62.6,59.0,792,4.74,4.75,2.97
29324,0.41,Ideal,G,VS1,61.4,55.0,899,4.78,4.8,2.94
29325,0.41,Ideal,F,VVS2,62.5,56.0,1115,4.72,4.75,2.96
29326,0.41,Ideal,F,VS1,60.8,57.0,1007,4.77,4.8,2.91
29327,0.41,Ideal,H,VS1,61.0,54.0,1024,4.84,4.8,2.94
29328,0.41,Ideal,F,VVS2,61.0,56.0,1115,4.78,4.82,2.93
29329,0.41,Very Good,E,VVS2,63.8,58.0,1019,4.67,4.7,2.99
29330,0.41,Very Good,G,SI1,63.4,57.0,861,4.73,4.7,2.99
29331,0.41,Ideal,D,VS1,62.3,56.0,1018,4.71,4.79,2.96
29332,0.41,Premium,D,VVS1,62.3,53.0,1582,4.78,4.75,2.97
29333,0.41,Ideal,D,VVS2,62.3,55.0,1356,4.77,4.76,2.97
29334,0.41,Premium,D,SI2,61.9,58.0,683,4.71,4.73,2.92
29335,0.41,Ideal,F,VS2,62.7,57.0,863,4.73,4.78,2.98
29336,0.41,Premium,E,VVS2,60.9,56.0,1231,4.84,4.78,2.93
29337,0.41,Ideal,D,VVS2,62.1,56.0,1356,4.78,4.76,2.96
29338,0.41,Ideal,E,VVS2,62.3,56.0,1243,4.78,4.75,2.97
29339,0.41,Ideal,H,IF,62.1,56.0,1243,4.76,4.74,2.95
29340,0.41,Premium,G,VS2,59.9,59.0,1061,4.86,4.82,2.9
29341,0.41,Premium,G,VS2,59.8,58.0,827,4.8,4.84,2.88
29342,0.41,Premium,D,VVS2,61.8,58.0,1295,4.75,4.79,2.95
29343,0.41,Very Good,G,VS1,61.5,58.0,899,4.76,4.8,2.94
29344,0.41,Ideal,D,SI1,61.3,56.0,722,4.8,4.82,2.95
29345,0.41,Ideal,D,SI1,61.0,57.0,1015,4.8,4.78,2.92
29346,0.41,Premium,E,SI2,62.8,58.0,818,4.73,4.69,2.96
29347,0.41,Ideal,D,VS2,61.6,55.0,1076,4.77,4.74,2.93
29348,0.41,Ideal,H,VS2,61.5,55.0,743,4.78,4.81,2.95
29349,0.41,Ideal,J,VS1,62.7,54.0,648,4.75,4.79,2.99
29350,0.41,Ideal,G,VVS1,61.5,57.0,1123,4.79,4.82,2.95
29351,0.41,Very Good,D,SI2,62.7,58.0,683,4.75,4.78,2.99
29352,0.41,Ideal,E,VS1,62.3,53.0,863,4.74,4.76,2.96
29353,0.41,Good,J,VS2,63.4,56.0,611,4.7,4.73,2.99
29354,0.41,Ideal,E,VS1,61.8,55.0,1153,4.8,4.75,2.95
29355,0.41,Premium,E,VS1,60.6,59.0,1153,4.8,4.77,2.9
29356,0.41,Premium,G,SI1,61.5,59.0,719,4.75,4.78,2.93
29357,0.41,Premium,E,SI2,61.9,55.0,876,4.8,4.77,2.96
29358,0.41,Very Good,E,VVS2,61.6,60.0,1249,4.75,4.77,2.93
29359,0.41,Ideal,G,VVS1,61.8,55.0,1151,4.76,4.78,2.95
29360,0.41,Ideal,G,VS2,60.7,56.0,801,4.77,4.82,2.91
29361,0.41,Ideal,E,VS1,62.0,54.0,1079,4.76,4.79,2.96
29362,0.41,Ideal,F,VS1,61.9,57.0,1076,4.77,4.73,2.94
29363,0.41,Very Good,G,VVS2,61.1,55.0,932,4.8,4.82,2.94
29364,0.41,Ideal,D,VVS2,62.3,57.0,1356,4.76,4.74,2.96
29365,0.41,Ideal,H,SI1,61.2,57.0,876,4.78,4.76,2.92
29366,0.41,Ideal,D,VS1,61.3,54.0,1230,4.83,4.8,2.95
29367,0.41,Ideal,F,IF,61.4,58.0,1439,4.78,4.83,2.95
29368,0.41,Premium,G,VS2,61.6,58.0,827,4.73,4.78,2.93
29369,0.41,Ideal,E,VVS2,61.9,56.0,1187,4.75,4.78,2.95
29370,0.41,Good,H,SI1,64.3,54.0,748,4.72,4.68,3.02
29371,0.41,Premium,D,SI1,59.2,62.0,947,4.85,4.82,2.86
29372,0.41,Premium,F,VVS2,60.6,58.0,1115,4.79,4.84,2.92
29373,0.41,Ideal,G,VS1,61.2,57.0,870,4.77,4.8,2.93
29374,0.41,Good,E,SI1,63.5,55.0,654,4.73,4.75,3.01
29375,0.41,Very Good,E,SI1,63.3,57.0,953,4.72,4.67,2.98
29376,0.41,Good,J,VS2,64.0,59.0,732,4.71,4.64,2.99
29377,0.41,Ideal,F,VVS1,60.3,56.0,1356,4.85,4.8,2.91
29378,0.41,Ideal,E,VVS2,62.8,54.0,1243,4.77,4.72,2.98
29379,0.41,Ideal,F,VS2,62.7,56.0,863,4.72,4.78,2.98
29380,0.41,Very Good,E,SI2,63.0,57.0,638,4.7,4.73,2.97
29381,0.41,Very Good,D,SI1,63.4,55.0,947,4.72,4.68,2.98
29382,0.41,Premium,E,VS1,61.9,59.0,1153,4.8,4.77,2.96
29383,0.41,Very Good,G,VS1,60.6,56.0,976,4.83,4.87,2.94
29384,0.41,Very Good,G,VVS1,61.0,61.0,1151,4.72,4.75,2.89
29385,0.41,Ideal,I,VVS1,61.0,56.0,875,4.79,4.82,2.93
29386,0.41,Good,G,SI2,63.7,55.0,570,4.7,4.75,3.01
29387,0.41,Ideal,G,VVS2,60.9,56.0,960,4.81,4.84,2.94
29388,0.41,Ideal,F,SI1,61.8,55.0,711,4.75,4.8,2.95
29389,0.41,Premium,H,SI2,62.2,56.0,836,4.8,4.72,2.96
29390,0.41,Premium,D,SI1,60.5,60.0,1015,4.81,4.77,2.9
29391,0.41,Premium,D,SI1,62.1,59.0,791,4.74,4.76,2.95
29392,0.41,Very Good,E,SI1,63.2,57.0,667,4.69,4.74,2.98
29393,0.41,Very Good,E,SI1,62.4,55.0,755,4.74,4.78,2.97
29394,0.41,Very Good,J,VS1,62.0,55.0,647,4.74,4.77,2.95
29395,0.41,Ideal,J,VS1,62.4,55.0,648,4.75,4.77,2.97
29396,0.41,Ideal,G,VS2,62.1,57.0,1061,4.78,4.72,2.95
29397,0.41,Premium,E,SI1,61.8,60.0,904,4.78,4.74,2.94
29398,0.41,Premium,D,SI2,62.3,58.0,683,4.73,4.77,2.96
29399,0.41,Premium,E,SI1,60.4,58.0,930,4.79,4.75,2.88
29400,0.41,Premium,G,SI1,62.7,58.0,719,4.7,4.74,2.96
29401,0.41,Ideal,J,VS1,61.3,57.0,648,4.81,4.84,2.96
29402,0.41,Ideal,J,VS2,62.2,54.0,613,4.76,4.79,2.97
29403,0.41,Premium,D,SI1,61.4,58.0,1015,4.78,4.76,2.93
29404,0.41,Premium,G,VVS2,62.2,58.0,1056,4.82,4.76,2.98
29405,0.41,Very Good,F,VVS1,58.9,58.0,1295,4.84,4.87,2.86
29406,0.41,Ideal,H,SI1,62.8,56.0,876,4.77,4.72,2.98
29407,0.41,Ideal,G,VS2,62.5,56.0,1061,4.75,4.72,2.96
29408,0.41,Very Good,J,VVS2,63.1,60.0,754,4.67,4.71,2.96
29409,0.41,Very Good,F,VS1,60.7,56.0,1007,4.77,4.82,2.91
29410,0.41,Ideal,F,VS2,61.4,55.0,863,4.78,4.83,2.95
29411,0.41,Good,F,VVS2,63.6,56.0,996,4.68,4.72,2.99
29412,0.41,Ideal,F,VVS1,61.8,57.0,1356,4.79,4.75,2.95
29413,0.41,Ideal,G,SI2,61.9,54.0,666,4.81,4.78,2.97
29414,0.41,Premium,J,VS1,62.1,58.0,830,4.79,4.75,2.96
29415,0.41,Ideal,G,VS1,61.6,57.0,961,4.77,4.74,2.93
29416,0.41,Ideal,E,SI2,61.8,54.0,625,4.78,4.8,2.96
29417,0.41,Ideal,E,VVS1,61.3,57.0,1431,4.79,4.77,2.93
29418,0.41,Very Good,G,SI2,59.9,60.0,656,4.82,4.86,2.9
29419,0.41,Premium,E,SI1,61.3,58.0,969,4.8,4.76,2.93
29420,0.41,Ideal,F,VVS1,61.8,55.0,1295,4.76,4.78,2.95
29421,0.41,Fair,I,VS1,65.3,58.0,735,4.62,4.66,3.03
29422,0.41,Very Good,E,VVS1,59.8,62.0,1057,4.79,4.84,2.88
29423,0.41,Premium,D,SI2,62.3,61.0,818,4.75,4.72,2.95
29424,0.41,Ideal,D,SI1,62.6,57.0,1015,4.78,4.74,2.98
29425,0.41,Very Good,J,VS1,63.2,59.0,797,4.7,4.67,2.96
29426,0.41,Ideal,F,VVS1,62.0,55.0,1295,4.74,4.78,2.95
29427,0.41,Ideal,G,IF,61.5,57.0,1269,4.78,4.82,2.95
29428,0.41,Premium,E,VS1,60.8,59.0,1079,4.76,4.82,2.91
29429,0.41,Ideal,F,VS2,61.1,56.0,863,4.8,4.83,2.94
29430,0.41,Ideal,G,IF,61.7,56.0,1367,4.77,4.8,2.95
29431,0.41,Good,E,SI1,63.2,58.0,705,4.68,4.72,2.97
29432,0.41,Ideal,E,VS2,62.3,56.0,935,4.74,4.77,2.96
29433,0.41,Ideal,F,VVS1,62.0,55.0,1356,4.78,4.74,2.95
29434,0.41,Very Good,H,SI2,61.5,59.0,593,4.8,4.82,2.96
29435,0.41,Very Good,H,VVS2,62.0,56.0,873,4.77,4.81,2.97
29436,0.41,Ideal,I,IF,62.6,57.0,1007,4.74,4.78,2.98
29437,0.41,Very Good,E,VVS1,61.2,62.0,1184,4.76,4.78,2.92
29438,0.41,Ideal,J,VVS1,61.2,57.0,775,4.79,4.82,2.94
29439,0.41,Very Good,E,SI2,63.2,58.0,818,4.72,4.68,2.97
29440,0.41,Premium,G,VS1,60.5,58.0,961,4.8,4.76,2.89
29441,0.41,Premium,F,VVS2,60.1,58.0,1115,4.79,4.83,2.89
29442,0.41,Ideal,I,VVS1,62.3,53.0,785,4.77,4.79,2.98
29443,0.41,Very Good,G,SI1,62.8,58.0,671,4.72,4.74,2.97
29444,0.41,Premium,G,VS2,60.8,59.0,827,4.78,4.8,2.91
29445,0.41,Ideal,F,VS1,61.7,56.0,1180,4.76,4.79,2.94
29446,0.41,Ideal,F,VS1,62.7,55.0,1007,4.74,4.77,2.98
29447,0.41,Ideal,E,VVS2,61.4,56.0,1243,4.81,4.77,2.94
29448,0.41,Premium,G,VS1,61.9,60.0,899,4.7,4.76,2.93
29449,0.41,Ideal,F,SI1,62.6,54.0,711,4.74,4.78,2.98
29450,0.41,Ideal,F,VVS2,60.6,57.0,1192,4.86,4.81,2.93
29451,0.41,Very Good,I,VVS1,63.1,58.0,847,4.68,4.74,2.97
29452,0.41,Premium,G,VVS1,60.3,60.0,1230,4.78,4.74,2.87
29453,0.41,Ideal,E,VS2,61.6,55.0,999,4.79,4.75,2.94
29454,0.41,Ideal,G,VS2,62.4,54.0,827,4.78,4.81,2.99
29455,0.41,Very Good,J,VS1,61.3,59.0,647,4.74,4.78,2.92
29456,0.41,Premium,G,VS2,62.4,58.0,1061,4.76,4.72,2.96
29457,0.41,Ideal,E,VS2,62.3,56.0,999,4.77,4.74,2.96
29458,0.41,Ideal,F,IF,61.9,56.0,1439,4.77,4.79,2.96
29459,0.41,Ideal,E,VVS2,60.5,57.0,1363,4.83,4.86,2.93
29460,0.41,Ideal,D,SI1,60.3,57.0,1015,4.86,4.82,2.92
29461,0.41,Ideal,F,SI1,63.0,56.0,904,4.78,4.71,2.99
29462,0.41,Ideal,G,SI2,61.7,55.0,664,4.78,4.81,2.96
29463,0.41,Good,G,VS1,63.3,62.0,847,4.67,4.71,2.97
29464,0.41,Ideal,H,VVS2,62.0,56.0,961,4.78,4.74,2.95
29465,0.41,Premium,D,VVS2,62.5,58.0,1356,4.75,4.72,2.96
29466,0.41,Ideal,D,VS1,61.1,56.0,1427,4.8,4.83,2.94
29467,0.41,Very Good,E,VVS1,60.0,61.0,1057,4.78,4.86,2.89
29468,0.41,Very Good,G,SI1,60.4,58.0,735,4.77,4.84,2.9
29469,0.41,Ideal,G,VS2,61.4,55.0,1061,4.8,4.75,2.93
29470,0.41,Very Good,D,SI1,64.1,54.0,689,4.72,4.74,3.03
29471,0.41,Ideal,F,VS2,62.1,56.0,1107,4.79,4.74,2.96
29472,0.41,Premium,D,SI1,59.6,59.0,791,4.82,4.85,2.88
29473,0.41,Premium,D,VVS1,62.2,58.0,1413,4.77,4.71,2.95
29474,0.41,Premium,E,SI2,62.1,58.0,683,4.73,4.77,2.95
29475,0.41,Ideal,J,VS1,60.2,57.0,647,4.81,4.85,2.91
29476,0.41,Premium,G,VS1,62.1,60.0,961,4.78,4.72,2.95
29477,0.41,Very Good,E,VVS2,62.2,57.0,1116,4.76,4.79,2.97
29478,0.41,Ideal,G,VVS2,61.1,55.0,1076,4.83,4.8,2.94
29479,0.41,Premium,F,VVS2,60.6,58.0,1192,4.84,4.79,2.92
29480,0.41,Ideal,D,VS2,61.2,57.0,889,4.78,4.82,2.94
29481,0.41,Ideal,G,IF,62.4,54.0,1431,4.78,4.74,2.97
29482,0.41,Premium,H,VVS1,60.4,58.0,1115,4.85,4.79,2.91
29483,0.41,Ideal,F,VS2,61.8,56.0,1107,4.79,4.76,2.95
29484,0.41,Good,G,I1,63.8,56.0,467,4.7,4.74,3.01
29485,0.41,Premium,F,VVS1,61.8,59.0,1295,4.74,4.77,2.94
29486,0.41,Ideal,D,VS2,62.4,54.0,1076,4.78,4.74,2.97
29487,0.41,Very Good,H,VVS2,61.3,54.0,839,4.75,4.87,2.95
29488,0.41,Good,D,VS2,63.4,54.0,873,4.74,4.79,3.02
29489,0.41,Premium,E,VS1,62.0,60.0,1153,4.78,4.74,2.95
29490,0.41,Premium,G,VVS1,61.0,61.0,1230,4.75,4.72,2.89
29491,0.41,Ideal,F,VVS1,62.3,53.0,1295,4.77,4.8,2.98
29492,0.41,Ideal,F,VS2,60.9,57.0,1107,4.78,4.74,2.9
29493,0.41,Very Good,E,SI2,62.9,58.0,683,4.74,4.77,2.99
29494,0.41,Premium,D,VVS1,61.6,58.0,1582,4.78,4.74,2.93
29495,0.41,Ideal,F,VVS2,61.9,55.0,1192,4.79,4.74,2.95
29496,0.41,Ideal,D,VS1,62.4,56.0,1105,4.75,4.8,2.98
29497,0.41,Very Good,D,SI1,63.1,59.0,1015,4.71,4.7,2.97
29498,0.41,Ideal,E,VVS1,61.7,56.0,1431,4.82,4.78,2.96
29499,0.41,Ideal,E,VS1,62.2,55.0,964,4.76,4.79,2.97
29500,0.41,Premium,E,VS1,60.8,59.0,1153,4.82,4.76,2.91
29501,0.41,Ideal,D,VVS1,62.2,56.0,1582,4.8,4.78,2.98
29502,0.41,Ideal,D,SI1,60.8,57.0,1015,4.84,4.8,2.93
29503,0.41,Very Good,H,SI1,62.9,58.0,683,4.72,4.73,2.97
29504,0.41,Ideal,E,SI1,61.2,55.0,824,4.8,4.84,2.95
29505,0.41,Premium,H,VS1,62.0,56.0,1061,4.78,4.74,2.95
29506,0.41,Very Good,F,SI1,62.6,55.0,755,4.74,4.78,2.98
29507,0.41,Premium,G,SI1,62.5,58.0,923,4.78,4.75,2.98
29508,0.41,Ideal,E,VVS1,61.3,56.0,1367,4.79,4.81,2.94
29509,0.41,Premium,I,VVS2,62.9,58.0,1061,4.74,4.71,2.97
29510,0.41,Ideal,I,VS1,61.9,55.0,824,4.79,4.81,2.97
29511,0.41,Ideal,D,VS1,61.8,57.0,1230,4.8,4.75,2.95
29512,0.41,Ideal,G,VS1,59.8,57.0,899,4.81,4.86,2.89
29513,0.41,Premium,I,VVS2,59.9,58.0,1061,4.87,4.81,2.9
29514,0.41,Ideal,E,VVS1,61.4,57.0,1279,4.8,4.77,2.94
29515,0.41,Ideal,F,VVS1,61.9,56.0,1295,4.77,4.79,2.96
29516,0.41,Premium,E,SI2,60.0,59.0,683,4.78,4.82,2.88
29517,0.41,Ideal,I,VS2,61.4,54.0,625,4.81,4.83,2.96
29518,0.41,Ideal,G,VVS1,61.7,55.0,1230,4.79,4.77,2.95
29519,0.41,Very Good,F,VVS1,63.7,54.0,1169,4.71,4.74,3.01
29520,0.41,Very Good,E,VS1,62.8,58.0,1079,4.7,4.72,2.96
29521,0.41,Premium,E,VVS1,62.2,58.0,1431,4.77,4.75,2.96
29522,0.41,Very Good,D,SI1,62.9,58.0,791,4.7,4.75,2.97
29523,0.41,Very Good,J,VS2,61.6,57.0,627,4.79,4.82,2.96
29524,0.41,Good,D,SI1,63.3,55.0,738,4.74,4.77,3.01
29525,0.41,Ideal,I,VS2,62.0,57.0,742,4.74,4.77,2.95
29526,0.41,Ideal,I,IF,62.6,57.0,1076,4.78,4.74,2.98
29527,0.41,Ideal,F,VVS1,61.8,54.0,1213,4.78,4.83,2.97
29528,0.41,Ideal,D,VVS2,62.3,57.0,1295,4.74,4.76,2.96
29529,0.41,Ideal,G,VVS2,62.2,54.0,939,4.75,4.8,2.97
29530,0.41,Ideal,D,VS2,61.7,56.0,1007,4.78,4.81,2.96
29531,0.41,Premium,H,VVS1,61.4,60.0,1115,4.78,4.73,2.92
29532,0.41,Premium,I,SI2,60.6,59.0,600,4.84,4.8,2.92
29533,0.41,Ideal,J,VVS1,62.0,57.0,994,4.79,4.73,2.95
29534,0.41,Ideal,G,VS1,60.8,57.0,961,4.84,4.8,2.93
29535,0.41,Ideal,G,VS2,60.9,56.0,949,4.82,4.84,2.94
29536,0.41,Ideal,D,VS2,62.4,55.0,1076,4.79,4.76,2.98
29537,0.41,Premium,E,SI1,61.0,59.0,755,4.78,4.82,2.93
29538,0.41,Ideal,E,VS1,61.4,57.0,1079,4.79,4.82,2.95
29539,0.41,Premium,F,VS1,61.2,57.0,1076,4.8,4.77,2.93
29540,0.41,Good,E,SI1,63.9,58.0,755,4.7,4.72,3.01
29541,0.41,Premium,H,SI1,60.9,60.0,683,4.79,4.83,2.93
29542,0.41,Ideal,E,VVS1,62.1,56.0,1057,4.76,4.78,2.96
29543,0.41,Good,F,VS2,63.2,57.0,863,4.74,4.76,3.0
29544,0.41,Good,F,VVS2,58.6,60.0,1172,4.83,4.87,2.84
29545,0.41,Ideal,G,SI1,61.4,56.0,759,4.81,4.83,2.96
29546,0.41,Premium,E,VVS1,61.2,58.0,1057,4.74,4.8,2.92
29547,0.41,Ideal,I,IF,61.8,55.0,930,4.77,4.81,2.96
29548,0.41,Premium,F,VS2,61.6,59.0,863,4.74,4.77,2.93
29549,0.41,Ideal,G,VVS1,61.8,55.0,1000,4.76,4.79,2.95
29550,0.41,Very Good,E,SI1,59.3,61.0,705,4.8,4.84,2.86
29551,0.41,Ideal,F,VVS1,61.7,57.0,1295,4.77,4.8,2.95
29552,0.41,Ideal,G,VVS2,61.8,56.0,1007,4.74,4.78,2.94
29553,0.41,Ideal,F,VS1,62.3,55.0,1076,4.79,4.77,2.98
29554,0.41,Ideal,G,VS2,61.6,54.0,900,4.81,4.84,2.97
29555,0.41,Premium,H,SI1,60.0,61.0,876,4.83,4.77,2.88
29556,0.41,Premium,E,SI1,62.8,58.0,904,4.77,4.72,2.98
29557,0.41,Ideal,E,VVS2,61.8,57.0,1187,4.75,4.8,2.95
29558,0.41,Ideal,E,VVS1,61.3,55.0,1367,4.76,4.8,2.93
29559,0.41,Ideal,D,VS2,61.7,56.0,1076,4.81,4.78,2.96
29560,0.41,Good,F,I1,63.8,57.0,503,4.69,4.72,3.0
29561,0.41,Ideal,F,VVS2,62.1,55.0,1036,4.77,4.79,2.97
29562,0.41,Ideal,F,VS2,61.1,56.0,1107,4.83,4.8,2.94
29563,0.41,Ideal,D,VS2,62.2,54.0,1076,4.81,4.77,2.98
29564,0.41,Ideal,D,SI1,62.3,55.0,791,4.77,4.79,2.98
29565,0.41,Premium,E,VVS1,60.0,61.0,1130,4.86,4.78,2.89
29566,0.41,Ideal,J,VS1,61.5,55.0,648,4.77,4.79,2.94
29567,0.41,Ideal,G,VS2,62.4,54.0,1061,4.81,4.78,2.99
29568,0.41,Premium,E,SI1,61.5,61.0,904,4.78,4.75,2.93
29569,0.41,Ideal,F,VVS2,61.0,56.0,1192,4.82,4.78,2.93
29570,0.41,Good,F,VS1,64.4,57.0,827,4.67,4.71,3.02
29571,0.41,Ideal,F,VS1,62.3,55.0,1007,4.77,4.79,2.98
29572,0.41,Good,E,SI2,63.5,55.0,638,4.69,4.73,2.99
29573,0.41,Premium,F,VVS2,60.3,58.0,1192,4.83,4.79,2.9
29574,0.41,Ideal,G,IF,61.0,57.0,1367,4.79,4.81,2.93
29575,0.41,Premium,E,VS1,60.7,59.0,1030,4.79,4.77,2.9
29576,0.41,Ideal,G,VVS2,62.2,56.0,1076,4.8,4.75,2.97
29577,0.41,Premium,E,VVS2,60.9,60.0,1187,4.81,4.82,2.93
29578,0.41,Very Good,E,SI1,63.2,56.0,1015,4.74,4.72,2.99
29579,0.41,Ideal,H,VVS2,62.0,56.0,899,4.74,4.78,2.95
29580,0.41,Ideal,D,VS2,61.5,57.0,1007,4.77,4.79,2.94
29581,0.41,Premium,G,VS2,61.4,59.0,1061,4.79,4.75,2.93
29582,0.4,Ideal,E,VVS2,61.7,57.0,988,4.73,4.77,2.93
29583,0.4,Very Good,D,VS1,64.0,57.0,995,4.66,4.69,2.99
29584,0.4,Very Good,E,VVS2,62.4,58.0,1017,4.7,4.76,2.95
29585,0.4,Ideal,I,VS1,61.9,57.0,736,4.73,4.74,2.93
29586,0.4,Very Good,E,VS1,62.4,54.0,1053,4.71,4.75,2.95
29587,0.4,Ideal,D,SI1,63.0,57.0,924,4.7,4.66,2.95
29588,0.4,Ideal,D,VS1,62.2,57.0,1043,4.71,4.74,2.94
29589,0.4,Fair,D,SI1,65.1,55.0,644,4.63,4.68,3.03
29590,0.4,Good,G,SI1,63.1,56.0,655,4.72,4.75,2.99
29591,0.4,Ideal,H,VVS2,62.3,57.0,1125,4.73,4.71,2.94
29592,0.4,Very Good,G,VVS2,63.2,55.0,868,4.72,4.74,2.99
29593,0.4,Premium,F,VS1,62.9,58.0,1050,4.71,4.67,2.95
29594,0.4,Premium,E,SI2,61.4,59.0,666,4.7,4.75,2.9
29595,0.4,Ideal,D,VVS2,61.4,56.0,1152,4.8,4.75,2.93
29596,0.4,Good,D,SI2,63.1,56.0,622,4.65,4.67,2.94
29597,0.4,Ideal,I,SI1,62.3,55.0,624,4.72,4.75,2.95
29598,0.4,Very Good,G,VVS1,60.6,58.0,1008,4.69,4.78,2.87
29599,0.4,Very Good,G,VVS1,60.9,57.0,1123,4.76,4.8,2.91
29600,0.4,Premium,H,VS1,62.6,58.0,807,4.68,4.71,2.94
29601,0.4,Very Good,F,SI1,61.5,60.0,707,4.77,4.7,2.91
29602,0.4,Very Good,G,IF,62.3,59.0,1173,4.67,4.7,2.92
29603,0.4,Ideal,F,VS1,61.6,55.0,917,4.74,4.78,2.93
29604,0.4,Good,E,SI2,63.2,57.0,666,4.66,4.68,2.95
29605,0.4,Premium,G,VVS2,61.3,59.0,917,4.74,4.78,2.92
29606,0.4,Ideal,I,VS2,61.8,56.0,639,4.73,4.79,2.94
29607,0.4,Very Good,I,SI1,63.2,54.0,765,4.69,4.67,2.96
29608,0.4,Very Good,F,VS1,60.4,61.0,982,4.74,4.77,2.87
29609,0.4,Premium,F,VS2,60.7,60.0,842,4.75,4.8,2.9
29610,0.4,Ideal,D,VS1,60.6,56.0,1072,4.82,4.78,2.91
29611,0.4,Ideal,D,SI2,61.3,56.0,622,4.72,4.77,2.91
29612,0.4,Very Good,E,VVS2,60.5,58.0,1205,4.76,4.8,2.89
29613,0.4,Ideal,J,IF,62.5,56.0,758,4.7,4.74,2.95
29614,0.4,Very Good,E,VVS2,63.7,59.0,1075,4.66,4.69,2.98
29615,0.4,Ideal,I,SI1,62.2,55.0,654,4.72,4.77,2.95
29616,0.4,Ideal,G,VVS1,61.5,59.0,1051,4.71,4.75,2.91
29617,0.4,Premium,F,VS1,61.4,58.0,982,4.73,4.75,2.91
29618,0.4,Ideal,F,VVS2,61.5,59.0,1015,4.75,4.81,2.94
29619,0.4,Premium,F,VS1,60.3,60.0,1050,4.81,4.77,2.89
29620,0.4,Ideal,F,VVS1,60.7,56.0,1263,4.77,4.79,2.9
29621,0.4,Very Good,G,SI1,60.0,63.0,702,4.76,4.8,2.87
29622,0.4,Ideal,G,VVS1,61.2,56.0,1043,4.77,4.8,2.93
29623,0.4,Premium,E,VS1,60.1,58.0,1125,4.76,4.72,2.85
29624,0.4,Very Good,F,VVS1,62.9,55.0,1111,4.71,4.74,2.97
29625,0.4,Very Good,E,VS2,63.0,59.0,693,4.66,4.68,2.94
29626,0.4,Premium,H,VS1,62.7,58.5,793,4.7,4.74,2.96
29627,0.4,Ideal,G,IF,61.1,56.0,1257,4.76,4.79,2.92
29628,0.4,Ideal,E,VVS2,62.5,54.0,1106,4.73,4.77,2.97
29629,0.4,Ideal,F,I1,63.3,60.0,630,4.68,4.64,2.95
29630,0.4,Premium,E,VS1,61.2,59.0,1125,4.76,4.72,2.9
29631,0.4,Ideal,E,VS1,61.2,57.0,1125,4.77,4.74,2.91
29632,0.4,Good,H,VS2,63.1,62.0,717,4.75,4.66,2.97
29633,0.4,Good,G,VS2,63.8,59.0,1007,4.64,4.57,2.94
29634,0.4,Good,J,VS1,64.0,56.0,567,4.66,4.69,2.99
29635,0.4,Ideal,F,VS1,61.3,56.0,982,4.73,4.76,2.91
29636,0.4,Good,I,SI1,63.2,55.0,596,4.68,4.72,2.97
29637,0.4,Very Good,F,VVS1,61.9,57.0,1263,4.69,4.71,2.91
29638,0.4,Ideal,F,VVS1,62.3,54.0,1168,4.75,4.78,2.97
29639,0.4,Premium,E,VS1,62.4,54.0,1125,4.75,4.71,2.95
29640,0.4,Ideal,F,VS2,61.9,55.0,975,4.77,4.73,2.94
29641,0.4,Ideal,G,VS1,61.4,55.0,1087,4.77,4.78,2.93
29642,0.4,Very Good,F,SI1,61.7,62.0,717,4.71,4.76,2.92
29643,0.4,Ideal,I,IF,62.4,54.0,917,4.73,4.75,2.96
29644,0.4,Premium,F,VS2,59.7,58.0,842,4.79,4.83,2.87
